"cohort","sig","loss","n_genes","n_removed","frac_retained","cindex","drift"
"TCGA_BRCA","MammaPrint","weight",36,4,0.889,0.5907,-0.0067
"TCGA_BRCA","MammaPrint","lowexpr",36,4,0.889,0.5875,-0.0035
"TCGA_BRCA","MammaPrint","random",36,4,0.889,0.5825,0.0015
"TCGA_BRCA","MammaPrint","weight",36,5,0.861,0.5908,-0.0068
"TCGA_BRCA","MammaPrint","lowexpr",36,5,0.861,0.5841,-1e-04
"TCGA_BRCA","MammaPrint","random",36,5,0.861,0.5826,0.0015
"TCGA_BRCA","MammaPrint","weight",36,6,0.833,0.5875,-0.0035
"TCGA_BRCA","MammaPrint","lowexpr",36,6,0.833,0.5854,-0.0014
"TCGA_BRCA","MammaPrint","random",36,6,0.833,0.583,0.001
"TCGA_BRCA","MammaPrint","weight",36,7,0.806,0.584,0
"TCGA_BRCA","MammaPrint","lowexpr",36,7,0.806,0.5863,-0.0023
"TCGA_BRCA","MammaPrint","random",36,7,0.806,0.583,0.001
"TCGA_BRCA","MammaPrint","weight",36,8,0.778,0.5846,-6e-04
"TCGA_BRCA","MammaPrint","lowexpr",36,8,0.778,0.5857,-0.0017
"TCGA_BRCA","MammaPrint","random",36,8,0.778,0.5822,0.0018
"TCGA_BRCA","MammaPrint","weight",36,9,0.75,0.5849,-8e-04
"TCGA_BRCA","MammaPrint","lowexpr",36,9,0.75,0.5865,-0.0025
"TCGA_BRCA","MammaPrint","random",36,9,0.75,0.5826,0.0014
"TCGA_BRCA","MammaPrint","weight",36,10,0.722,0.5859,-0.0019
"TCGA_BRCA","MammaPrint","lowexpr",36,10,0.722,0.5879,-0.0039
"TCGA_BRCA","MammaPrint","random",36,10,0.722,0.5828,0.0012
"TCGA_BRCA","MammaPrint","weight",36,11,0.694,0.5843,-3e-04
"TCGA_BRCA","MammaPrint","lowexpr",36,11,0.694,0.5874,-0.0034
"TCGA_BRCA","MammaPrint","random",36,11,0.694,0.5801,0.0039
"TCGA_BRCA","MammaPrint","weight",36,12,0.667,0.5862,-0.0022
"TCGA_BRCA","MammaPrint","lowexpr",36,12,0.667,0.586,-0.002
"TCGA_BRCA","MammaPrint","random",36,12,0.667,0.5835,5e-04
"TCGA_BRCA","MammaPrint","weight",36,13,0.639,0.5874,-0.0034
"TCGA_BRCA","MammaPrint","lowexpr",36,13,0.639,0.5862,-0.0022
"TCGA_BRCA","MammaPrint","random",36,13,0.639,0.581,0.003
"TCGA_BRCA","MammaPrint","weight",36,14,0.611,0.5822,0.0018
"TCGA_BRCA","MammaPrint","lowexpr",36,14,0.611,0.5888,-0.0048
"TCGA_BRCA","MammaPrint","random",36,14,0.611,0.5806,0.0034
"TCGA_BRCA","MammaPrint","weight",36,15,0.583,0.5807,0.0033
"TCGA_BRCA","MammaPrint","lowexpr",36,15,0.583,0.5912,-0.0072
"TCGA_BRCA","MammaPrint","random",36,15,0.583,0.5823,0.0017
"TCGA_BRCA","MammaPrint","weight",36,16,0.556,0.5801,0.0039
"TCGA_BRCA","MammaPrint","lowexpr",36,16,0.556,0.596,-0.012
"TCGA_BRCA","MammaPrint","random",36,16,0.556,0.5784,0.0056
"TCGA_BRCA","MammaPrint","weight",36,17,0.528,0.5734,0.0106
"TCGA_BRCA","MammaPrint","lowexpr",36,17,0.528,0.6041,-0.0201
"TCGA_BRCA","MammaPrint","random",36,17,0.528,0.5821,0.0019
"TCGA_BRCA","MammaPrint","weight",36,18,0.5,0.5722,0.0118
"TCGA_BRCA","MammaPrint","lowexpr",36,18,0.5,0.605,-0.021
"TCGA_BRCA","MammaPrint","random",36,18,0.5,0.5834,6e-04
"TCGA_BRCA","MammaPrint","weight",36,19,0.472,0.5699,0.0141
"TCGA_BRCA","MammaPrint","lowexpr",36,19,0.472,0.6028,-0.0188
"TCGA_BRCA","MammaPrint","random",36,19,0.472,0.5773,0.0067
"TCGA_BRCA","MammaPrint","weight",36,20,0.444,0.566,0.018
"TCGA_BRCA","MammaPrint","lowexpr",36,20,0.444,0.6059,-0.0219
"TCGA_BRCA","MammaPrint","random",36,20,0.444,0.5777,0.0063
"TCGA_BRCA","MammaPrint","weight",36,21,0.417,0.5653,0.0187
"TCGA_BRCA","MammaPrint","lowexpr",36,21,0.417,0.6109,-0.0269
"TCGA_BRCA","MammaPrint","random",36,21,0.417,0.5775,0.0065
"TCGA_BRCA","MammaPrint","weight",36,22,0.389,0.5679,0.0161
"TCGA_BRCA","MammaPrint","lowexpr",36,22,0.389,0.6117,-0.0277
"TCGA_BRCA","MammaPrint","random",36,22,0.389,0.5764,0.0076
"TCGA_BRCA","MammaPrint","weight",36,23,0.361,0.5622,0.0218
"TCGA_BRCA","MammaPrint","lowexpr",36,23,0.361,0.6127,-0.0286
"TCGA_BRCA","MammaPrint","random",36,23,0.361,0.5767,0.0073
"TCGA_BRCA","MammaPrint","weight",36,24,0.333,0.5649,0.0191
"TCGA_BRCA","MammaPrint","lowexpr",36,24,0.333,0.619,-0.035
"TCGA_BRCA","MammaPrint","random",36,24,0.333,0.5745,0.0095
"TCGA_BRCA","MammaPrint","weight",36,25,0.306,0.5667,0.0173
"TCGA_BRCA","MammaPrint","lowexpr",36,25,0.306,0.6183,-0.0343
"TCGA_BRCA","MammaPrint","random",36,25,0.306,0.5753,0.0088
"TCGA_BRCA","MammaPrint","weight",36,26,0.278,0.5738,0.0102
"TCGA_BRCA","MammaPrint","lowexpr",36,26,0.278,0.6155,-0.0315
"TCGA_BRCA","MammaPrint","random",36,26,0.278,0.5704,0.0136
"TCGA_BRCA","MammaPrint","weight",36,27,0.25,0.5759,0.0081
"TCGA_BRCA","MammaPrint","lowexpr",36,27,0.25,0.6161,-0.0321
"TCGA_BRCA","MammaPrint","random",36,27,0.25,0.5692,0.0148
"TCGA_BRCA","MammaPrint","weight",36,28,0.222,0.5753,0.0087
"TCGA_BRCA","MammaPrint","lowexpr",36,28,0.222,0.6071,-0.0231
"TCGA_BRCA","MammaPrint","random",36,28,0.222,0.5697,0.0144
"TCGA_BRCA","MammaPrint","weight",36,29,0.194,0.5776,0.0064
"TCGA_BRCA","MammaPrint","lowexpr",36,29,0.194,0.6126,-0.0286
"TCGA_BRCA","MammaPrint","random",36,29,0.194,0.5678,0.0162
"TCGA_BRCA","MammaPrint","weight",36,30,0.167,0.5751,0.0089
"TCGA_BRCA","MammaPrint","lowexpr",36,30,0.167,0.6025,-0.0184
"TCGA_BRCA","MammaPrint","random",36,30,0.167,0.5696,0.0144
"TCGA_BRCA","MammaPrint","weight",36,31,0.139,0.5825,0.0015
"TCGA_BRCA","MammaPrint","lowexpr",36,31,0.139,0.5773,0.0067
"TCGA_BRCA","MammaPrint","random",36,31,0.139,0.5668,0.0172
"TCGA_BRCA","MammaPrint","weight",36,32,0.111,0.5873,-0.0032
"TCGA_BRCA","MammaPrint","lowexpr",36,32,0.111,0.5587,0.0253
"TCGA_BRCA","MammaPrint","random",36,32,0.111,0.5487,0.0353
"TCGA_BRCA","MammaPrint","weight",36,33,0.083,0.5483,0.0357
"TCGA_BRCA","MammaPrint","lowexpr",36,33,0.083,0.516,0.068
"TCGA_BRCA","MammaPrint","random",36,33,0.083,0.5514,0.0326
"METABRIC","CorePAM","full",24,0,1,0.5927,0
"METABRIC","CorePAM","weight",24,1,0.958,0.5774,0.0153
"METABRIC","CorePAM","lowexpr",24,1,0.958,0.5954,-0.0027
"METABRIC","CorePAM","random",24,1,0.958,0.5914,0.0014
"METABRIC","CorePAM","weight",24,2,0.917,0.5669,0.0259
"METABRIC","CorePAM","lowexpr",24,2,0.917,0.5976,-0.0049
"METABRIC","CorePAM","random",24,2,0.917,0.5897,0.003
"METABRIC","CorePAM","weight",24,3,0.875,0.5571,0.0356
"METABRIC","CorePAM","lowexpr",24,3,0.875,0.5973,-0.0046
"METABRIC","CorePAM","random",24,3,0.875,0.5898,0.0029
"METABRIC","CorePAM","weight",24,4,0.833,0.5657,0.027
"METABRIC","CorePAM","lowexpr",24,4,0.833,0.5964,-0.0037
"METABRIC","CorePAM","random",24,4,0.833,0.5866,0.0062
"METABRIC","CorePAM","weight",24,5,0.792,0.5698,0.0229
"METABRIC","CorePAM","lowexpr",24,5,0.792,0.595,-0.0023
"METABRIC","CorePAM","random",24,5,0.792,0.5842,0.0086
"METABRIC","CorePAM","weight",24,6,0.75,0.5823,0.0105
"METABRIC","CorePAM","lowexpr",24,6,0.75,0.5946,-0.0019
"METABRIC","CorePAM","random",24,6,0.75,0.5797,0.013
"METABRIC","CorePAM","weight",24,7,0.708,0.5576,0.0352
"METABRIC","CorePAM","lowexpr",24,7,0.708,0.5939,-0.0012
"METABRIC","CorePAM","random",24,7,0.708,0.582,0.0108
"METABRIC","CorePAM","weight",24,8,0.667,0.5706,0.0222
"METABRIC","CorePAM","lowexpr",24,8,0.667,0.5801,0.0126
"METABRIC","CorePAM","random",24,8,0.667,0.581,0.0117
"METABRIC","CorePAM","weight",24,9,0.625,0.5607,0.0321
"METABRIC","CorePAM","lowexpr",24,9,0.625,0.5788,0.0139
"METABRIC","CorePAM","random",24,9,0.625,0.5743,0.0184
"METABRIC","CorePAM","weight",24,10,0.583,0.5728,0.0199
"METABRIC","CorePAM","lowexpr",24,10,0.583,0.5793,0.0134
"METABRIC","CorePAM","random",24,10,0.583,0.5642,0.0285
"METABRIC","CorePAM","weight",24,11,0.542,0.563,0.0297
"METABRIC","CorePAM","lowexpr",24,11,0.542,0.585,0.0078
"METABRIC","CorePAM","random",24,11,0.542,0.5716,0.0212
"METABRIC","CorePAM","weight",24,12,0.5,0.5355,0.0573
"METABRIC","CorePAM","lowexpr",24,12,0.5,0.5839,0.0088
"METABRIC","CorePAM","random",24,12,0.5,0.576,0.0167
"METABRIC","CorePAM","weight",24,13,0.458,0.5417,0.051
"METABRIC","CorePAM","lowexpr",24,13,0.458,0.5752,0.0176
"METABRIC","CorePAM","random",24,13,0.458,0.5588,0.0339
"METABRIC","CorePAM","weight",24,14,0.417,0.5735,0.0193
"METABRIC","CorePAM","lowexpr",24,14,0.417,0.5778,0.0149
"METABRIC","CorePAM","random",24,14,0.417,0.5654,0.0274
"METABRIC","CorePAM","weight",24,15,0.375,0.5866,0.0062
"METABRIC","CorePAM","lowexpr",24,15,0.375,0.5763,0.0164
"METABRIC","CorePAM","random",24,15,0.375,0.564,0.0287
"METABRIC","CorePAM","weight",24,16,0.333,0.593,-2e-04
"METABRIC","CorePAM","lowexpr",24,16,0.333,0.5713,0.0214
"METABRIC","CorePAM","random",24,16,0.333,0.5592,0.0335
"METABRIC","CorePAM","weight",24,17,0.292,0.5753,0.0174
"METABRIC","CorePAM","lowexpr",24,17,0.292,0.569,0.0237
"METABRIC","CorePAM","random",24,17,0.292,0.5672,0.0255
"METABRIC","CorePAM","weight",24,18,0.25,0.5683,0.0244
"METABRIC","CorePAM","lowexpr",24,18,0.25,0.5308,0.062
"METABRIC","CorePAM","random",24,18,0.25,0.5416,0.0512
"METABRIC","CorePAM","weight",24,19,0.208,0.5381,0.0547
"METABRIC","CorePAM","lowexpr",24,19,0.208,0.5236,0.0691
"METABRIC","CorePAM","random",24,19,0.208,0.5557,0.037
"METABRIC","CorePAM","weight",24,20,0.167,0.5152,0.0776
"METABRIC","CorePAM","lowexpr",24,20,0.167,0.5517,0.041
"METABRIC","CorePAM","random",24,20,0.167,0.5484,0.0444
"METABRIC","CorePAM","weight",24,21,0.125,0.484,0.1087
"METABRIC","CorePAM","lowexpr",24,21,0.125,0.4891,0.1036
"METABRIC","CorePAM","random",24,21,0.125,0.543,0.0498
"METABRIC","OncotypeDX","full",15,0,1,0.5834,0
"METABRIC","OncotypeDX","weight",15,1,0.933,0.5679,0.0155
"METABRIC","OncotypeDX","lowexpr",15,1,0.933,0.5872,-0.0038
"METABRIC","OncotypeDX","random",15,1,0.933,0.5818,0.0016
"METABRIC","OncotypeDX","weight",15,2,0.867,0.56,0.0234
"METABRIC","OncotypeDX","lowexpr",15,2,0.867,0.5837,-3e-04
"METABRIC","OncotypeDX","random",15,2,0.867,0.5819,0.0015
"METABRIC","OncotypeDX","weight",15,3,0.8,0.5364,0.047
"METABRIC","OncotypeDX","lowexpr",15,3,0.8,0.5797,0.0037
"METABRIC","OncotypeDX","random",15,3,0.8,0.5772,0.0062
"METABRIC","OncotypeDX","weight",15,4,0.733,0.5086,0.0748
"METABRIC","OncotypeDX","lowexpr",15,4,0.733,0.5887,-0.0053
"METABRIC","OncotypeDX","random",15,4,0.733,0.5724,0.011
"METABRIC","OncotypeDX","weight",15,5,0.667,0.4725,0.1109
"METABRIC","OncotypeDX","lowexpr",15,5,0.667,0.5857,-0.0023
"METABRIC","OncotypeDX","random",15,5,0.667,0.573,0.0104
"METABRIC","OncotypeDX","weight",15,6,0.6,0.4602,0.1232
"METABRIC","OncotypeDX","lowexpr",15,6,0.6,0.5833,1e-04
"METABRIC","OncotypeDX","random",15,6,0.6,0.5666,0.0168
"METABRIC","OncotypeDX","weight",15,7,0.533,0.4855,0.0979
"METABRIC","OncotypeDX","lowexpr",15,7,0.533,0.5788,0.0045
"METABRIC","OncotypeDX","random",15,7,0.533,0.5634,0.02
"METABRIC","OncotypeDX","weight",15,8,0.467,0.5143,0.0691
"METABRIC","OncotypeDX","lowexpr",15,8,0.467,0.5604,0.023
"METABRIC","OncotypeDX","random",15,8,0.467,0.5582,0.0252
"METABRIC","OncotypeDX","weight",15,9,0.4,0.5456,0.0377
"METABRIC","OncotypeDX","lowexpr",15,9,0.4,0.535,0.0484
"METABRIC","OncotypeDX","random",15,9,0.4,0.5629,0.0204
"METABRIC","OncotypeDX","weight",15,10,0.333,0.5366,0.0467
"METABRIC","OncotypeDX","lowexpr",15,10,0.333,0.4569,0.1265
"METABRIC","OncotypeDX","random",15,10,0.333,0.5505,0.0329
"METABRIC","OncotypeDX","weight",15,11,0.267,0.5233,0.0601
"METABRIC","OncotypeDX","lowexpr",15,11,0.267,0.4786,0.1048
"METABRIC","OncotypeDX","random",15,11,0.267,0.5478,0.0356
"METABRIC","OncotypeDX","weight",15,12,0.2,0.5526,0.0307
"METABRIC","OncotypeDX","lowexpr",15,12,0.2,0.5101,0.0733
"METABRIC","OncotypeDX","random",15,12,0.2,0.5309,0.0525
"METABRIC","GGI","full",85,0,1,0.5942,0
"METABRIC","GGI","weight",85,1,0.988,0.5943,-1e-04
"METABRIC","GGI","lowexpr",85,1,0.988,0.5944,-2e-04
"METABRIC","GGI","random",85,1,0.988,0.5942,0
"METABRIC","GGI","weight",85,2,0.976,0.594,2e-04
"METABRIC","GGI","lowexpr",85,2,0.976,0.5944,-2e-04
"METABRIC","GGI","random",85,2,0.976,0.5942,0
"METABRIC","GGI","weight",85,3,0.965,0.5942,0
"METABRIC","GGI","lowexpr",85,3,0.965,0.5941,1e-04
"METABRIC","GGI","random",85,3,0.965,0.5942,0
"METABRIC","GGI","weight",85,4,0.953,0.5941,1e-04
"METABRIC","GGI","lowexpr",85,4,0.953,0.5941,1e-04
"METABRIC","GGI","random",85,4,0.953,0.5942,0
"METABRIC","GGI","weight",85,5,0.941,0.5943,-1e-04
"METABRIC","GGI","lowexpr",85,5,0.941,0.5943,-1e-04
"METABRIC","GGI","random",85,5,0.941,0.594,2e-04
"METABRIC","GGI","weight",85,6,0.929,0.5944,-2e-04
"METABRIC","GGI","lowexpr",85,6,0.929,0.5942,0
"METABRIC","GGI","random",85,6,0.929,0.5941,2e-04
"METABRIC","GGI","weight",85,7,0.918,0.5942,0
"METABRIC","GGI","lowexpr",85,7,0.918,0.5943,-1e-04
"METABRIC","GGI","random",85,7,0.918,0.594,2e-04
"METABRIC","GGI","weight",85,8,0.906,0.5943,-1e-04
"METABRIC","GGI","lowexpr",85,8,0.906,0.5945,-3e-04
"METABRIC","GGI","random",85,8,0.906,0.5943,-1e-04
"METABRIC","GGI","weight",85,9,0.894,0.5943,-1e-04
"METABRIC","GGI","lowexpr",85,9,0.894,0.5946,-4e-04
"METABRIC","GGI","random",85,9,0.894,0.5942,0
"METABRIC","GGI","weight",85,10,0.882,0.5942,0
"METABRIC","GGI","lowexpr",85,10,0.882,0.5942,0
"METABRIC","GGI","random",85,10,0.882,0.5941,1e-04
"METABRIC","GGI","weight",85,11,0.871,0.5942,0
"METABRIC","GGI","lowexpr",85,11,0.871,0.5941,1e-04
"METABRIC","GGI","random",85,11,0.871,0.594,2e-04
"METABRIC","GGI","weight",85,12,0.859,0.5942,0
"METABRIC","GGI","lowexpr",85,12,0.859,0.5941,1e-04
"METABRIC","GGI","random",85,12,0.859,0.5939,3e-04
"METABRIC","GGI","weight",85,13,0.847,0.5943,-1e-04
"METABRIC","GGI","lowexpr",85,13,0.847,0.594,2e-04
"METABRIC","GGI","random",85,13,0.847,0.5941,1e-04
"METABRIC","GGI","weight",85,14,0.835,0.5945,-3e-04
"METABRIC","GGI","lowexpr",85,14,0.835,0.5942,0
"METABRIC","GGI","random",85,14,0.835,0.5942,1e-04
"METABRIC","GGI","weight",85,15,0.824,0.5946,-4e-04
"METABRIC","GGI","lowexpr",85,15,0.824,0.5942,0
"METABRIC","GGI","random",85,15,0.824,0.5939,3e-04
"METABRIC","GGI","weight",85,16,0.812,0.5944,-2e-04
"METABRIC","GGI","lowexpr",85,16,0.812,0.5943,-1e-04
"METABRIC","GGI","random",85,16,0.812,0.5941,1e-04
"METABRIC","GGI","weight",85,17,0.8,0.5946,-4e-04
"METABRIC","GGI","lowexpr",85,17,0.8,0.5943,-1e-04
"METABRIC","GGI","random",85,17,0.8,0.5939,3e-04
"METABRIC","GGI","weight",85,18,0.788,0.5948,-6e-04
"METABRIC","GGI","lowexpr",85,18,0.788,0.5941,1e-04
"METABRIC","GGI","random",85,18,0.788,0.594,2e-04
"METABRIC","GGI","weight",85,19,0.776,0.5948,-6e-04
"METABRIC","GGI","lowexpr",85,19,0.776,0.5943,-1e-04
"METABRIC","GGI","random",85,19,0.776,0.594,2e-04
"METABRIC","GGI","weight",85,20,0.765,0.5943,-1e-04
"METABRIC","GGI","lowexpr",85,20,0.765,0.5943,-1e-04
"METABRIC","GGI","random",85,20,0.765,0.594,2e-04
"METABRIC","GGI","weight",85,21,0.753,0.5945,-3e-04
"METABRIC","GGI","lowexpr",85,21,0.753,0.5944,-2e-04
"METABRIC","GGI","random",85,21,0.753,0.594,2e-04
"METABRIC","GGI","weight",85,22,0.741,0.5946,-4e-04
"METABRIC","GGI","lowexpr",85,22,0.741,0.5945,-3e-04
"METABRIC","GGI","random",85,22,0.741,0.5941,1e-04
"METABRIC","GGI","weight",85,23,0.729,0.5945,-3e-04
"METABRIC","GGI","lowexpr",85,23,0.729,0.5946,-4e-04
"METABRIC","GGI","random",85,23,0.729,0.5938,5e-04
"METABRIC","GGI","weight",85,24,0.718,0.5943,-1e-04
"METABRIC","GGI","lowexpr",85,24,0.718,0.595,-8e-04
"METABRIC","GGI","random",85,24,0.718,0.5941,1e-04
"METABRIC","GGI","weight",85,25,0.706,0.5946,-4e-04
"METABRIC","GGI","lowexpr",85,25,0.706,0.5951,-9e-04
"METABRIC","GGI","random",85,25,0.706,0.5939,3e-04
"METABRIC","GGI","weight",85,26,0.694,0.5945,-3e-04
"METABRIC","GGI","lowexpr",85,26,0.694,0.5947,-5e-04
"METABRIC","GGI","random",85,26,0.694,0.5938,4e-04
"METABRIC","GGI","weight",85,27,0.682,0.5948,-5e-04
"METABRIC","GGI","lowexpr",85,27,0.682,0.5948,-6e-04
"METABRIC","GGI","random",85,27,0.682,0.5941,1e-04
"METABRIC","GGI","weight",85,28,0.671,0.5947,-5e-04
"METABRIC","GGI","lowexpr",85,28,0.671,0.595,-8e-04
"METABRIC","GGI","random",85,28,0.671,0.5939,3e-04
"METABRIC","GGI","weight",85,29,0.659,0.5944,-2e-04
"METABRIC","GGI","lowexpr",85,29,0.659,0.5949,-7e-04
"METABRIC","GGI","random",85,29,0.659,0.5936,6e-04
"METABRIC","GGI","weight",85,30,0.647,0.5947,-5e-04
"METABRIC","GGI","lowexpr",85,30,0.647,0.5945,-3e-04
"METABRIC","GGI","random",85,30,0.647,0.5939,3e-04
"METABRIC","GGI","weight",85,31,0.635,0.5951,-9e-04
"METABRIC","GGI","lowexpr",85,31,0.635,0.5945,-3e-04
"METABRIC","GGI","random",85,31,0.635,0.5936,6e-04
"METABRIC","GGI","weight",85,32,0.624,0.595,-8e-04
"METABRIC","GGI","lowexpr",85,32,0.624,0.5946,-4e-04
"METABRIC","GGI","random",85,32,0.624,0.5938,4e-04
"METABRIC","GGI","weight",85,33,0.612,0.5951,-9e-04
"METABRIC","GGI","lowexpr",85,33,0.612,0.5943,-1e-04
"METABRIC","GGI","random",85,33,0.612,0.5936,6e-04
"METABRIC","GGI","weight",85,34,0.6,0.5952,-0.001
"METABRIC","GGI","lowexpr",85,34,0.6,0.5943,-1e-04
"METABRIC","GGI","random",85,34,0.6,0.5934,8e-04
"METABRIC","GGI","weight",85,35,0.588,0.5953,-0.0011
"METABRIC","GGI","lowexpr",85,35,0.588,0.5944,-2e-04
"METABRIC","GGI","random",85,35,0.588,0.5941,1e-04
"METABRIC","GGI","weight",85,36,0.576,0.5955,-0.0013
"METABRIC","GGI","lowexpr",85,36,0.576,0.5944,-2e-04
"METABRIC","GGI","random",85,36,0.576,0.5943,-1e-04
"METABRIC","GGI","weight",85,37,0.565,0.5957,-0.0015
"METABRIC","GGI","lowexpr",85,37,0.565,0.5945,-3e-04
"METABRIC","GGI","random",85,37,0.565,0.5938,4e-04
"METABRIC","GGI","weight",85,38,0.553,0.5958,-0.0016
"METABRIC","GGI","lowexpr",85,38,0.553,0.5944,-2e-04
"METABRIC","GGI","random",85,38,0.553,0.5935,7e-04
"METABRIC","GGI","weight",85,39,0.541,0.5963,-0.0021
"METABRIC","GGI","lowexpr",85,39,0.541,0.5947,-4e-04
"METABRIC","GGI","random",85,39,0.541,0.5939,3e-04
"METABRIC","GGI","weight",85,40,0.529,0.5963,-0.0021
"METABRIC","GGI","lowexpr",85,40,0.529,0.5947,-5e-04
"METABRIC","GGI","random",85,40,0.529,0.5937,6e-04
"METABRIC","GGI","weight",85,41,0.518,0.5968,-0.0026
"METABRIC","GGI","lowexpr",85,41,0.518,0.595,-8e-04
"METABRIC","GGI","random",85,41,0.518,0.5935,7e-04
"METABRIC","GGI","weight",85,42,0.506,0.5971,-0.0029
"METABRIC","GGI","lowexpr",85,42,0.506,0.5952,-9e-04
"METABRIC","GGI","random",85,42,0.506,0.5933,0.001
"METABRIC","GGI","weight",85,43,0.494,0.5966,-0.0024
"METABRIC","GGI","lowexpr",85,43,0.494,0.5953,-0.0011
"METABRIC","GGI","random",85,43,0.494,0.5933,9e-04
"METABRIC","GGI","weight",85,44,0.482,0.5967,-0.0025
"METABRIC","GGI","lowexpr",85,44,0.482,0.5951,-9e-04
"METABRIC","GGI","random",85,44,0.482,0.5937,5e-04
"METABRIC","GGI","weight",85,45,0.471,0.5969,-0.0027
"METABRIC","GGI","lowexpr",85,45,0.471,0.5951,-9e-04
"METABRIC","GGI","random",85,45,0.471,0.593,0.0012
"METABRIC","GGI","weight",85,46,0.459,0.5974,-0.0032
"METABRIC","GGI","lowexpr",85,46,0.459,0.5952,-0.001
"METABRIC","GGI","random",85,46,0.459,0.594,2e-04
"METABRIC","GGI","weight",85,47,0.447,0.5976,-0.0034
"METABRIC","GGI","lowexpr",85,47,0.447,0.5956,-0.0013
"METABRIC","GGI","random",85,47,0.447,0.5931,0.0011
"METABRIC","GGI","weight",85,48,0.435,0.5978,-0.0036
"METABRIC","GGI","lowexpr",85,48,0.435,0.5956,-0.0014
"METABRIC","GGI","random",85,48,0.435,0.5937,5e-04
"METABRIC","GGI","weight",85,49,0.424,0.597,-0.0028
"METABRIC","GGI","lowexpr",85,49,0.424,0.596,-0.0018
"METABRIC","GGI","random",85,49,0.424,0.5932,0.001
"METABRIC","GGI","weight",85,50,0.412,0.5968,-0.0026
"METABRIC","GGI","lowexpr",85,50,0.412,0.5962,-0.002
"METABRIC","GGI","random",85,50,0.412,0.5923,0.0019
"METABRIC","GGI","weight",85,51,0.4,0.5971,-0.0029
"METABRIC","GGI","lowexpr",85,51,0.4,0.596,-0.0018
"METABRIC","GGI","random",85,51,0.4,0.5938,4e-04
"METABRIC","GGI","weight",85,52,0.388,0.5972,-0.003
"METABRIC","GGI","lowexpr",85,52,0.388,0.596,-0.0018
"METABRIC","GGI","random",85,52,0.388,0.5941,1e-04
"METABRIC","GGI","weight",85,53,0.376,0.5965,-0.0023
"METABRIC","GGI","lowexpr",85,53,0.376,0.5964,-0.0022
"METABRIC","GGI","random",85,53,0.376,0.5934,8e-04
"METABRIC","GGI","weight",85,54,0.365,0.5969,-0.0027
"METABRIC","GGI","lowexpr",85,54,0.365,0.5965,-0.0023
"METABRIC","GGI","random",85,54,0.365,0.5932,0.001
"METABRIC","GGI","weight",85,55,0.353,0.5961,-0.0019
"METABRIC","GGI","lowexpr",85,55,0.353,0.5967,-0.0025
"METABRIC","GGI","random",85,55,0.353,0.5927,0.0015
"METABRIC","GGI","weight",85,56,0.341,0.5956,-0.0014
"METABRIC","GGI","lowexpr",85,56,0.341,0.5965,-0.0023
"METABRIC","GGI","random",85,56,0.341,0.5941,1e-04
"METABRIC","GGI","weight",85,57,0.329,0.596,-0.0018
"METABRIC","GGI","lowexpr",85,57,0.329,0.5966,-0.0024
"METABRIC","GGI","random",85,57,0.329,0.5934,8e-04
"METABRIC","GGI","weight",85,58,0.318,0.5957,-0.0015
"METABRIC","GGI","lowexpr",85,58,0.318,0.5965,-0.0023
"METABRIC","GGI","random",85,58,0.318,0.5931,0.0011
"METABRIC","GGI","weight",85,59,0.306,0.5958,-0.0016
"METABRIC","GGI","lowexpr",85,59,0.306,0.5953,-0.0011
"METABRIC","GGI","random",85,59,0.306,0.5927,0.0015
"METABRIC","GGI","weight",85,60,0.294,0.5954,-0.0012
"METABRIC","GGI","lowexpr",85,60,0.294,0.5956,-0.0014
"METABRIC","GGI","random",85,60,0.294,0.5932,0.001
"METABRIC","GGI","weight",85,61,0.282,0.5957,-0.0014
"METABRIC","GGI","lowexpr",85,61,0.282,0.596,-0.0018
"METABRIC","GGI","random",85,61,0.282,0.5938,4e-04
"METABRIC","GGI","weight",85,62,0.271,0.5951,-9e-04
"METABRIC","GGI","lowexpr",85,62,0.271,0.5968,-0.0026
"METABRIC","GGI","random",85,62,0.271,0.5922,0.002
"METABRIC","GGI","weight",85,63,0.259,0.5953,-0.0011
"METABRIC","GGI","lowexpr",85,63,0.259,0.595,-8e-04
"METABRIC","GGI","random",85,63,0.259,0.5926,0.0017
"METABRIC","GGI","weight",85,64,0.247,0.5943,-1e-04
"METABRIC","GGI","lowexpr",85,64,0.247,0.5946,-4e-04
"METABRIC","GGI","random",85,64,0.247,0.5931,0.0011
"METABRIC","GGI","weight",85,65,0.235,0.5939,3e-04
"METABRIC","GGI","lowexpr",85,65,0.235,0.5939,3e-04
"METABRIC","GGI","random",85,65,0.235,0.5909,0.0033
"METABRIC","GGI","weight",85,66,0.224,0.5935,7e-04
"METABRIC","GGI","lowexpr",85,66,0.224,0.5948,-6e-04
"METABRIC","GGI","random",85,66,0.224,0.5932,0.001
"METABRIC","GGI","weight",85,67,0.212,0.5935,8e-04
"METABRIC","GGI","lowexpr",85,67,0.212,0.5947,-5e-04
"METABRIC","GGI","random",85,67,0.212,0.5921,0.0021
"METABRIC","GGI","weight",85,68,0.2,0.5926,0.0016
"METABRIC","GGI","lowexpr",85,68,0.2,0.5956,-0.0014
"METABRIC","GGI","random",85,68,0.2,0.5915,0.0027
"METABRIC","GGI","weight",85,69,0.188,0.5919,0.0023
"METABRIC","GGI","lowexpr",85,69,0.188,0.5933,9e-04
"METABRIC","GGI","random",85,69,0.188,0.5924,0.0018
